"","RecordID","RecordSubID_old","RecordSubID_new","Treatment","Treatment_Type","TimeSinceFire_years","Study_Severity","Authors","Title","DOI","StudyType","VegCover","GFEDVegCover","Region","Lat","Lon","LiveC_Binary_Measurements","DeadC_Binary_Measurements","SoilC_Binary_Measurements","GPP_Binary_Measurements","Respiration_Binary_Measurements","NEP_Binary_Measurements","NPP_Binary_Measurements","VegChange_Binary_Measurements","N_Binary_Measurements","MCB_Binary_Measurements","Emissions_Binary_Measurements","Mortality_Binary_Measurements","LiveC_units_StockData","DeadC_units_StockData","SoilC_units_StockData","SoilDepth_cm_StockData","MCB_units_StockData","Roots_units_StockData","TotalBG_units_StockData","TotalAG_units_StockData","TEC_Units_StockData","NPP_units_FluxData","GPP_units_FluxData","Resp_units_FluxData","NEP_units_FluxData","EmissionsUnits_EmissionsData","Description_StockData","Description_text_StockData","LiveC_StockData","DeadC_StockData","TotalSoilC_StockData","MCB_StockData","RootC_StockData","TotalBelowgroundC_StockData","TotalAbovegroundC_StockData","TEC_StockData","NPP_FluxData","ANPP_FluxData","BNPP_FluxData","GPP_FluxData","Sresp_FluxData","Ra_FluxData","Rh_FluxData","Reco_FluxData","NEP_FluxData","NBP_FluxData","LiveC_EmissionsData","DeadC_EmissionsData","TotalAboveC_EmissionsData","TotalBelowC_EmissionsData","PyrogenicC_EmissionsData","TotEmissions_EmissionsData","UniqueID","Biome","Biome_simple","LiveC_StockData_MgC_ha","DeadC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha_scaled","TotalSoilC_StockData_percent","MCB_StockData_percent","RootC_StockData_MgC_ha","TotalBelowgroundC_StockData_MgC_ha","TotalBelowgroundC_StockData_percent","TotalAbovegroundC_StockData_MgC_ha","TotalAbovegroundC_StockData_percent","TEC_StockData_MgC_ha","NPP_FluxData_g_m2","NPP_FluxData_g_m2_unit","ANPP_FluxData_g_m2","ANPP_FluxData_g_m2_unit","BNPP_FluxData_g_m2","BNPP_FluxData_g_m2_unit","GPP_FluxData_g_m2","GPP_FluxData_g_m2_unit","Sresp_FluxData_g_m2","Sresp_FluxData_g_m2_unit","Ra_FluxData_g_m2","Ra_FluxData_g_m2_unit","Rh_FluxData_g_m2","Rh_FluxData_g_m2_unit","Reco_FluxData_g_m2","Reco_FluxData_g_m2_unit","NEP_FluxData_g_m2","NEP_FluxData_g_m2_unit","NBP_FluxData_g_m2","NBP_FluxData_g_m2_unit","LiveC_EmissionsData_g_m2","DeadC_EmissionsData_g_m2","TotalAboveC_EmissionsData_g_m2","TotalBelowC_EmissionsData_g_m2","PyrogenicC_EmissionsData_g_m2","TotEmissions_EmissionsData_g_m2"
"194",693,2,2,"Control","Unburned",1,"Mixed","Kaptanoglu, Aliye Sepken; Namli, Ayten","Wildfire and harvesting effects on carbon dynamics in an oak-pine mixed forest","10.3832/ifor3312-013","Wildfire","oak-pine mixed forest","TEMF","Turkey",41.1611,32.3741,0,0,1,0,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgCO2_per_gram_per_hr",NA,NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"693_2","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",693,3,3,"Control","Unburned",2,"Mixed","Kaptanoglu, Aliye Sepken; Namli, Ayten","Wildfire and harvesting effects on carbon dynamics in an oak-pine mixed forest","10.3832/ifor3312-013","Wildfire","oak-pine mixed forest","TEMF","Turkey",41.1611,32.3741,0,0,1,0,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgCO2_per_gram_per_hr",NA,NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"693_3","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",693,1,4,"Burn","Burned",0.3,"Mixed","Kaptanoglu, Aliye Sepken; Namli, Ayten","Wildfire and harvesting effects on carbon dynamics in an oak-pine mixed forest","10.3832/ifor3312-013","Wildfire","oak-pine mixed forest","TEMF","Turkey",41.1611,32.3741,0,0,1,0,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgCO2_per_gram_per_hr",NA,NA,"Burned","B-NH (buned, non-harvested)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"693_1","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",693,2,5,"Burn","Burned",1,"Mixed","Kaptanoglu, Aliye Sepken; Namli, Ayten","Wildfire and harvesting effects on carbon dynamics in an oak-pine mixed forest","10.3832/ifor3312-013","Wildfire","oak-pine mixed forest","TEMF","Turkey",41.1611,32.3741,0,0,1,0,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgCO2_per_gram_per_hr",NA,NA,"Burned","B-NH (buned, non-harvested)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"693_2","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",693,3,6,"Burn","Burned",2,"Mixed","Kaptanoglu, Aliye Sepken; Namli, Ayten","Wildfire and harvesting effects on carbon dynamics in an oak-pine mixed forest","10.3832/ifor3312-013","Wildfire","oak-pine mixed forest","TEMF","Turkey",41.1611,32.3741,0,0,1,0,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgCO2_per_gram_per_hr",NA,NA,"Burned","B-NH (buned, non-harvested)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"693_3","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",21,1,1,"Control","Control_ref",30,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","BlackSpruce","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Control_ref","100+ years since fire",NA,NA,NA,NA,NA,7395,1006,8400,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_1","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,73.95,NA,10.06,NA,84,NA,"year",88,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",21,2,2,"Control","Control_ref",50,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","BlackSpruce","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Control_ref","100+ years since fire",NA,NA,NA,NA,NA,7395,1006,8400,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_2","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,73.95,NA,10.06,NA,84,NA,"year",88,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",21,3,3,"Control","Control_ref",30,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","Aspen","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Control_ref","100+ years since fire",NA,NA,NA,NA,NA,1519,6430,7949,NA,410.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_3","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,15.19,NA,64.3,NA,79.49,NA,"year",410.3,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",21,4,4,"Control","Control_ref",50,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","Aspen","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Control_ref","100+ years since fire",NA,NA,NA,NA,NA,1519,6430,7949,NA,410.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_4","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,15.19,NA,64.3,NA,79.49,NA,"year",410.3,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",21,5,5,"Control","Control_ref",30,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","Birch","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Control_ref","100+ years since fire",NA,NA,NA,NA,NA,3970,6324,10294,NA,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_5","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,39.7,NA,63.24,NA,102.94,NA,"year",579,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",21,6,6,"Control","Control_ref",50,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","Birch","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Control_ref","100+ years since fire",NA,NA,NA,NA,NA,3970,6324,10294,NA,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_6","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,39.7,NA,63.24,NA,102.94,NA,"year",579,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",21,1,7,"Burn","Burned",30,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","BlackSpruce","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Burned",NA,NA,NA,NA,NA,NA,4532,517,5000,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_1","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,45.32,NA,5.17,NA,50,NA,"year",83,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",21,2,8,"Burn","Burned",50,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","BlackSpruce","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Burned",NA,NA,NA,NA,NA,NA,5080,1173,6500,NA,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_2","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,50.8,NA,11.73,NA,65,NA,"year",182,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",21,3,9,"Burn","Burned",30,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","Aspen","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Burned",NA,NA,NA,NA,NA,NA,3454,1305,4759,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_3","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,34.54,NA,13.05,NA,47.59,NA,"year",243,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",21,4,10,"Burn","Burned",50,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","Aspen","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Burned",NA,NA,NA,NA,NA,NA,2995,2321,5316,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_4","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,29.95,NA,23.21,NA,53.16,NA,"year",296,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",21,5,11,"Burn","Burned",30,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","Birch","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Burned",NA,NA,NA,NA,NA,NA,4991,1321,6312,NA,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_5","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,49.91,NA,13.21,NA,63.12,NA,"year",274,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",21,6,12,"Burn","Burned",50,"High","Alexander, Heather D.; Mack, Michelle C.","A Canopy Shift in Interior Alaskan Boreal Forests: Consequences for Above- and Belowground Carbon and Nitrogen Pools during Post-fire Succession | SpringerLink","10.1007/s10021-015-9920-7","Wildfire","Birch","BORF","USA",65,-145,1,1,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Burned",NA,NA,NA,NA,NA,NA,3600,4242,7843,NA,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21_6","Tundra","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,36,NA,42.42,NA,78.43,NA,"year",515,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",196,1,1,"Control","Control_ref",28,"Mixed","Cahoon, Sean M. P.; Sullivan, Patrick F.; Gray, Andrew N.","Interactions among wildfire, forest type and landscape position are key determinants of boreal forest carbon stocks - Cahoon - 2022 - Journal of Ecology - Wiley Online Library","10.1017/S0266467405002452","Wildfire","BorealConifer","BORF","USA",64,-148,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control_ref",NA,11.7,5,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196_1","Tundra","AlpineBorealForest",11.7,5,87,70.3982229229825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",196,1,2,"Control","Control_ref",18,"Mixed","Cahoon, Sean M. P.; Sullivan, Patrick F.; Gray, Andrew N.","Interactions among wildfire, forest type and landscape position are key determinants of boreal forest carbon stocks - Cahoon - 2022 - Journal of Ecology - Wiley Online Library","10.1017/S0266467405002452","Wildfire","BorealDeciduous","BORF","USA",64,-148,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control_ref",NA,31.6,1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196_1","Tundra","AlpineBorealForest",31.6,1,78,63.1156481378464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",196,1,3,"Burn","LowSeverity",28,"Mixed","Cahoon, Sean M. P.; Sullivan, Patrick F.; Gray, Andrew N.","Interactions among wildfire, forest type and landscape position are key determinants of boreal forest carbon stocks - Cahoon - 2022 - Journal of Ecology - Wiley Online Library","10.1017/S0266467405002452","Wildfire","BorealConifer","BORF","USA",64,-148,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LowSeverity",NA,8,12,88.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196_1","Tundra","AlpineBorealForest",8,12,88.6,71.6929028847845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",196,1,4,"Burn","HighSeverity",18,"Mixed","Cahoon, Sean M. P.; Sullivan, Patrick F.; Gray, Andrew N.","Interactions among wildfire, forest type and landscape position are key determinants of boreal forest carbon stocks - Cahoon - 2022 - Journal of Ecology - Wiley Online Library","10.1017/S0266467405002452","Wildfire","BorealDeciduous","BORF","USA",64,-148,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HighSeverity",NA,9.8,15,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196_1","Tundra","AlpineBorealForest",9.8,15,69.7,56.3994958359986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",213,1,1,"Control","PreFire",2,"Mixed","Campbell, John; Donato, Dan C.; Azuma, David; Law, Beverly","Pyrogenic carbon emission from a large wildfire in Oregon, United States - Campbell - 2007 - Journal of Geophysical Research: Biogeosciences - Wiley Online Library","10.1016/j.gloplacha.2016.06.002","Wildfire","MixedConifer","TEMF","USA",42.4214137250081,-123.724430421507,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MgC_per_hectare","PreFire","Reconstructed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,11.8,NA,NA,NA,12.4,"213_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1180,NA,NA,NA,1240
"216",213,1,2,"Burn","LowSeverity",2,"Mixed","Campbell, John; Donato, Dan C.; Azuma, David; Law, Beverly","Pyrogenic carbon emission from a large wildfire in Oregon, United States - Campbell - 2007 - Journal of Geophysical Research: Biogeosciences - Wiley Online Library","10.1016/j.gloplacha.2016.06.002","Wildfire","MixedConifer","TEMF","USA",42.4214137250081,-123.724430421507,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MgC_per_hectare","LowSeverity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,14.1,NA,NA,NA,18.6,"213_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,1410,NA,NA,NA,1860
"217",213,1,3,"Burn","ModSeverity",2,"Mixed","Campbell, John; Donato, Dan C.; Azuma, David; Law, Beverly","Pyrogenic carbon emission from a large wildfire in Oregon, United States - Campbell - 2007 - Journal of Geophysical Research: Biogeosciences - Wiley Online Library","10.1016/j.gloplacha.2016.06.002","Wildfire","MixedConifer","TEMF","USA",42.4214137250081,-123.724430421507,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MgC_per_hectare","ModSeverity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,12.8,NA,NA,NA,18.6,"213_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,1280,NA,NA,NA,1860
"218",213,1,4,"Burn","HighSeverity",2,"Mixed","Campbell, John; Donato, Dan C.; Azuma, David; Law, Beverly","Pyrogenic carbon emission from a large wildfire in Oregon, United States - Campbell - 2007 - Journal of Geophysical Research: Biogeosciences - Wiley Online Library","10.1016/j.gloplacha.2016.06.002","Wildfire","MixedConifer","TEMF","USA",42.4214137250081,-123.724430421507,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MgC_per_hectare","HighSeverity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,20.5,NA,NA,NA,28.6,"213_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,2050,NA,NA,NA,2860
"219",267,1,1,"Control","PreFire",0.1,"Low","Clark, Kenneth L.; Skowronski, Nicholas; Gallagher, Michael","Fire Management and Carbon Sequestration in Pine Barren Forests (usda.gov)","10.1111/ejss.12786","RxFire","PineOak","TEMF","USA",39.7540569560488,-74.7486899087278,1,1,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr",NA,"PreFire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,"267_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"220",267,2,2,"Control","PreFire",2,"Low","Clark, Kenneth L.; Skowronski, Nicholas; Gallagher, Michael","Fire Management and Carbon Sequestration in Pine Barren Forests (usda.gov)","10.1111/ejss.12786","RxFire","PineOak","TEMF","USA",39.7540569560488,-74.7486899087278,1,1,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_yr",NA,"PreFire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,"267_2","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
