RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Severity,TimeSinceFire_years,Study_Severity,Authors,Title,DOI,StudyType,VegCover,GFEDVegCover,Region,LatLon,LitterC_Binary_Measurements,O_MineralCombo_Binary_Measurements,O_lyr_Binary_Measurements,Mineral_Binary_Measurements,BurnDepth_Binary_Measurements,SoilC_Binary_Measurements,SoilN_Binary_Measurements,pyC_char_ash_Binary_Measurements,Rs_Rh_Ra_CH4_Binary_Measurements,C02mic_BasalResp_Binary_Measurements,CUEmic_Binary_Measurements,MBC_Binary_Measurements,DOC_Binary_Measurements,Microbial_comp_Binary_Measurements,RootN_Binary_Measurements,RootC_Binary_Measurements,BD_Binary_Measurements,MRT_Binary_Measurements,SoilC_Units_StockData,SoilC1_Depth_cm_StockData,SoilC2_Depth_cm_StockData,SoilC3_Depth_cm_StockData,O_lyr_Units_StockData,PyC_Units_StockData,LitterDuff_Units_StockData,RootC_Units_StockData,MBC_Units_StockData,SrespUnits_FluxData,CH4Units_FluxData,PeatAccumulationRate_units_FluxData,EmissionsUnits_Emissions,Description_StockData,DescriptionText_StockData,SoilC1_StockData,SoilC2_StockData,SoilC3_StockData,O_lyrC_StockData,PyC_StockData,LitterDuffC_StockData,RootC_StockData,MBC_StockData,BD_gcm3_StockData,Rs_FluxData,Rh_FluxData,Ra_FluxData,CH4_FluxData,MRT_active_FluxData,MRT_passive_FluxData,MRT_total_FluxData,PeatAccumulationRate_FluxData,CO2mic_text,BurnDepth_cm_Emissions,Soil_Emissions,Litter_Emissions,Roots_Emissions,TotalBelowground_Emissions,UniqueID,Lat,Lon,Biome,Biome_simple,SoilC1_StockData_Mg_ha,SoilC1_StockData_Mg_ha_scaled,SoilC2_StockData_Mg_ha,SoilC3_StockData_Mg_ha,SoilC1_StockData_percent,SoilC2_StockData_percent,SoilC3_StockData_percent,O_lyrC_StockData_Mg_ha,O_lyrC_StockData_percent,LitterDuffC_StockData_Mg_ha,LitterDuffC_StockData_percent,RootC_StockData_Mg_ha,MBC_StockData_Mg_ha,MBC_StockData_percent,Rs_FluxData_g_m2,Rs_FluxData_g_m2_unit,Ra_FluxData_g_m2,Ra_FluxData_g_m2_unit,CH4_FluxData_g_m2,CH4_FluxData_g_m2_unit,PeatAccumulationRate_FluxData_g_m2,PeatAccumulationRate_FluxData_g_m2_unit
1251,2,2,Control,Unburned,5,High,"Sawamoto, T; Hatano, R; Shibuya, M; Takahashi, K; Isaev, AP; Desyatkin, RV; Maximov, TC","Changes in net ecosystem production associated with forest fire in Taiga ecosystems, near Yakutsk, Russia",10.1080/00380768.2003.10410038,NA,Larix gmellini,BORF,Russia,"62.063127, 129.633804",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,MgC_per_hectare,100,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,NA,NA,NA,Unburned,sandy soil,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251_2,62.063127,129.633804,Boreal Forests/Taiga,AlpineBorealForest,46,18.66011042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec,NA,sec,NA,NA,NA,NA
1251,1,3,Burn,HighSeverity,5,High,"Sawamoto, T; Hatano, R; Shibuya, M; Takahashi, K; Isaev, AP; Desyatkin, RV; Maximov, TC","Changes in net ecosystem production associated with forest fire in Taiga ecosystems, near Yakutsk, Russia",10.1080/00380768.2003.10410038,NA,Larix gmellini,BORF,Russia,"62.063127, 129.633803",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,MgC_per_hectare,100,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,NA,NA,NA,HighSeverity,High severity burn ,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251_3,62.063127,129.633803,Boreal Forests/Taiga,AlpineBorealForest,139,56.38598584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec,NA,sec,NA,NA,NA,NA
1251,2,4,Burn,HighSeverity,5,High,"Sawamoto, T; Hatano, R; Shibuya, M; Takahashi, K; Isaev, AP; Desyatkin, RV; Maximov, TC","Changes in net ecosystem production associated with forest fire in Taiga ecosystems, near Yakutsk, Russia",10.1080/00380768.2003.10410038,NA,Larix gmellini,BORF,Russia,"62.063127, 129.633804",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,MgC_per_hectare,100,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,NA,NA,NA,HighSeverity,High severity burn ,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251_4,62.063127,129.633804,Boreal Forests/Taiga,AlpineBorealForest,51,20.68838329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec,NA,sec,NA,NA,NA,NA
1252,1,1,Control,Unburned,1,Low,"Sawamoto, T; Hatano, R; Yajima, T; Takahashi, K; Isaev, AP",Soil respiration in Siberian Taiga ecosystems with different histories of forest fire (tandfonline.com),10.1080/00380768.2000.10408759,Wildfire,Larch,BORF,Russia,"62.1,129.75",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,kgC_per_m2,100,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,NA,NA,NA,Unburned,Unburned,4.6,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252_1,62.1,129.75,Boreal Forests/Taiga,AlpineBorealForest,46,18.66011042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05E-05,sec,NA,sec,NA,NA,NA,NA
1252,2,2,Control,Unburned,1,High,"Sawamoto, T; Hatano, R; Yajima, T; Takahashi, K; Isaev, AP",Soil respiration in Siberian Taiga ecosystems with different histories of forest fire (tandfonline.com),10.1080/00380768.2000.10408759,Wildfire,Larch,BORF,Russia,"62.1,129.75",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,kgC_per_m2,100,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,NA,NA,NA,Unburned,Unburned,4.6,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252_2,62.1,129.75,Boreal Forests/Taiga,AlpineBorealForest,46,18.66011042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05E-05,sec,NA,sec,NA,NA,NA,NA
1252,3,3,Control,Unburned,5,High,"Sawamoto, T; Hatano, R; Yajima, T; Takahashi, K; Isaev, AP",Soil respiration in Siberian Taiga ecosystems with different histories of forest fire (tandfonline.com),10.1080/00380768.2000.10408759,Wildfire,Larch,BORF,Russia,"62.1,129.75",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,kgC_per_m2,100,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,NA,NA,NA,Unburned,Unburned,13.2,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252_3,62.1,129.75,Boreal Forests/Taiga,AlpineBorealForest,132,53.54640382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05E-05,sec,NA,sec,NA,NA,NA,NA
1252,1,4,Burn,Burned,1,Low,"Sawamoto, T; Hatano, R; Yajima, T; Takahashi, K; Isaev, AP",Soil respiration in Siberian Taiga ecosystems with different histories of forest fire (tandfonline.com),10.1080/00380768.2000.10408759,Wildfire,Larch,BORF,Russia,"62.1,129.75",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,kgC_per_m2,100,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,NA,NA,NA,Burned,BurnedSandySoil,3.3,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,doubled,NA,NA,NA,NA,NA,1252_4,62.1,129.75,Boreal Forests/Taiga,AlpineBorealForest,33,13.38660095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70E-05,sec,NA,sec,NA,NA,NA,NA
1252,2,5,Burn,Burned,1,High,"Sawamoto, T; Hatano, R; Yajima, T; Takahashi, K; Isaev, AP",Soil respiration in Siberian Taiga ecosystems with different histories of forest fire (tandfonline.com),10.1080/00380768.2000.10408759,Wildfire,Larch,BORF,Russia,"62.1,129.75",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,kgC_per_m2,100,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,NA,NA,NA,Burned,BurnedSandySoil,5.1,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,tripled,NA,NA,NA,NA,NA,1252_5,62.1,129.75,Boreal Forests/Taiga,AlpineBorealForest,51,20.68838329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80E-05,sec,NA,sec,NA,NA,NA,NA
1252,3,6,Burn,Burned,5,High,"Sawamoto, T; Hatano, R; Yajima, T; Takahashi, K; Isaev, AP",Soil respiration in Siberian Taiga ecosystems with different histories of forest fire (tandfonline.com),10.1080/00380768.2000.10408759,Wildfire,Larch,BORF,Russia,"62.1,129.75",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,kgC_per_m2,100,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,NA,NA,NA,Burned,BurnedSandySoil,13.9,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,doubled,NA,NA,NA,NA,NA,1252_6,62.1,129.75,Boreal Forests/Taiga,AlpineBorealForest,139,56.38598584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28E-05,sec,NA,sec,NA,NA,NA,NA
1362,1,1,Control,Control_ref,100,High,"Startsev, Viktor V.; Yakovleva, Evgenia, V; Kutyavin, Ivan N.; Dymov, Alexey A.",Forests | Free Full-Text | Fire Impact on Carbon Pools and Basic Properties of Retisols in Native Spruce Forests of the European North and Central Siberia of Russia | HTML (mdpi.com),10.3390/f13071135,Wildfire,Picea obvata,BORF,Russia,"61.295865, 50.541412",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,kgC_per_m2,10,20,100,kgC_per_m2,ng_per_g,NA,NA,NA,NA,NA,NA,NA,Control_ref,200 years since fire,1,2.3,5.5,2.1,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362_1,61.295865,50.541412,Boreal Forests/Taiga,AlpineBorealForest,10,8.091749761,23,55,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1362,1,2,Burn,Burned,100,High,"Startsev, Viktor V.; Yakovleva, Evgenia, V; Kutyavin, Ivan N.; Dymov, Alexey A.",Forests | Free Full-Text | Fire Impact on Carbon Pools and Basic Properties of Retisols in Native Spruce Forests of the European North and Central Siberia of Russia | HTML (mdpi.com),10.3390/f13071135,Wildfire,Picea obvata,BORF,Russia,"61.295865, 50.541412",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,kgC_per_m2,10,20,100,kgC_per_m2,ng_per_g,NA,NA,NA,NA,NA,NA,NA,Burned,100 years since fire,0.5,1.3,2.9,2.8,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362_2,61.295865,50.541412,Boreal Forests/Taiga,AlpineBorealForest,5,4.045874881,13,29,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,1,1,Control,Unburned,0,High,"Kondratova, A., V; Abramova, E. R.; Bryanin, S., V",Decomposition of Main Litter Types and Nitrogen Release in Post-fire Larch Forests of the Russian Far East,10.1134/S1995425521020050,Wildfire,Larix gmelinii,BORF,Russia,"53.8333, 127.1667",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,percent,NA,NA,NA,NA,NA,NA,Unburned,NeedleLitter,NA,NA,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,750_1,53.8333,127.1667,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,2,2,Control,Unburned,0,High,"Kondratova, A., V; Abramova, E. R.; Bryanin, S., V",Decomposition of Main Litter Types and Nitrogen Release in Post-fire Larch Forests of the Russian Far East,10.1134/S1995425521020050,Wildfire,Betula platyphylla,BORF,Russia,"53.8333, 127.1667",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,percent,NA,NA,NA,NA,NA,NA,Unburned,LeafLitter,NA,NA,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,750_2,53.8333,127.1667,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,1,3,Burn,Burned,0,High,"Kondratova, A., V; Abramova, E. R.; Bryanin, S., V",Decomposition of Main Litter Types and Nitrogen Release in Post-fire Larch Forests of the Russian Far East,10.1134/S1995425521020050,Wildfire,Larix gmelinii,BORF,Russia,"53.8333, 127.1667",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,percent,NA,NA,NA,NA,NA,NA,Burned,Burned; needle litter,NA,NA,NA,NA,NA,21.1,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,750_3,53.8333,127.1667,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,2,4,Burn,Burned,0,High,"Kondratova, A., V; Abramova, E. R.; Bryanin, S., V",Decomposition of Main Litter Types and Nitrogen Release in Post-fire Larch Forests of the Russian Far East,10.1134/S1995425521020050,Wildfire,Betula platyphylla,BORF,Russia,"53.8333, 127.1667",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,percent,NA,NA,NA,NA,NA,NA,Burned,Burned; leaf litter,NA,NA,NA,NA,NA,21.1,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,750_4,53.8333,127.1667,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,1,1,Control,Control_ref,56,Mixed,"Koster, Egle; Koster, Kajar; Berninger, Frank; Prokushkin, Anatoly; Aaltonen, Heidi; Zhou, Xuan; Pumpanen, Jukka",Changes in fluxes of carbon dioxide and methane caused by fire in Siberian boreal forest with continuous permafrost,10.1016/j.jenvman.2018.09.051,Wildfire,Larix gmelinii,BORF,Russia,"64.266667, 100.2167",0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,kgC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,ugCH4_per_m2_per_sec,NA,NA,Control_ref,100yearsOld,4.94,5.61,NA,NA,NA,NA,NA,NA,0.655,NA,NA,NA,-0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758_1,64.266667,100.2167,Boreal Forests/Taiga,AlpineBorealForest,49.4,NA,56.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec,NA,sec,-1.27E-08,sec,NA,NA
758,2,2,Control,Control_ref,23,Mixed,"Koster, Egle; Koster, Kajar; Berninger, Frank; Prokushkin, Anatoly; Aaltonen, Heidi; Zhou, Xuan; Pumpanen, Jukka",Changes in fluxes of carbon dioxide and methane caused by fire in Siberian boreal forest with continuous permafrost,10.1016/j.jenvman.2018.09.051,Wildfire,Larix gmelinii,BORF,Russia,"64.266667, 100.2167",0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,kgC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,ugCH4_per_m2_per_sec,NA,NA,Control_ref,100yearsOld,4.94,5.61,NA,NA,NA,NA,NA,NA,0.655,NA,NA,NA,-0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758_2,64.266667,100.2167,Boreal Forests/Taiga,AlpineBorealForest,49.4,NA,56.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec,NA,sec,-1.27E-08,sec,NA,NA
758,3,3,Control,Control_ref,1,Mixed,"Koster, Egle; Koster, Kajar; Berninger, Frank; Prokushkin, Anatoly; Aaltonen, Heidi; Zhou, Xuan; Pumpanen, Jukka",Changes in fluxes of carbon dioxide and methane caused by fire in Siberian boreal forest with continuous permafrost,10.1016/j.jenvman.2018.09.051,Wildfire,Larix gmelinii,BORF,Russia,"64.266667, 100.2167",0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,kgC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,ugCH4_per_m2_per_sec,NA,NA,Control_ref,100yearsOld,4.94,5.61,NA,NA,NA,NA,NA,NA,0.655,NA,NA,NA,-0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758_3,64.266667,100.2167,Boreal Forests/Taiga,AlpineBorealForest,49.4,NA,56.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec,NA,sec,-1.27E-08,sec,NA,NA
758,1,4,Burn,Burned,56,Mixed,"Koster, Egle; Koster, Kajar; Berninger, Frank; Prokushkin, Anatoly; Aaltonen, Heidi; Zhou, Xuan; Pumpanen, Jukka",Changes in fluxes of carbon dioxide and methane caused by fire in Siberian boreal forest with continuous permafrost,10.1016/j.jenvman.2018.09.051,Wildfire,Larix gmelinii,BORF,Russia,"64.266667, 100.2167",0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,kgC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,ugCH4_per_m2_per_sec,NA,NA,Burned,burned 56 years ago,3.89,3.57,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,-0.0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758_4,64.266667,100.2167,Boreal Forests/Taiga,AlpineBorealForest,38.9,NA,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec,NA,sec,-1.01E-08,sec,NA,NA
758,2,5,Burn,Burned,23,Mixed,"Koster, Egle; Koster, Kajar; Berninger, Frank; Prokushkin, Anatoly; Aaltonen, Heidi; Zhou, Xuan; Pumpanen, Jukka",Changes in fluxes of carbon dioxide and methane caused by fire in Siberian boreal forest with continuous permafrost,10.1016/j.jenvman.2018.09.051,Wildfire,Larix gmelinii,BORF,Russia,"64.266667, 100.2167",0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,kgC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,ugCH4_per_m2_per_sec,NA,NA,Burned,burned 23 years ago,2.67,4.88,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,-0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758_5,64.266667,100.2167,Boreal Forests/Taiga,AlpineBorealForest,26.7,NA,48.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec,NA,sec,-1.20E-08,sec,NA,NA
758,3,6,Burn,Burned,1,Mixed,"Koster, Egle; Koster, Kajar; Berninger, Frank; Prokushkin, Anatoly; Aaltonen, Heidi; Zhou, Xuan; Pumpanen, Jukka",Changes in fluxes of carbon dioxide and methane caused by fire in Siberian boreal forest with continuous permafrost,10.1016/j.jenvman.2018.09.051,Wildfire,Larix gmelinii,BORF,Russia,"64.266667, 100.2167",0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,kgC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,ugCO2_per_m2_per_sec,ugCH4_per_m2_per_sec,NA,NA,Burned,burned 1 year ago,0.26,2.71,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,-0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758_6,64.266667,100.2167,Boreal Forests/Taiga,AlpineBorealForest,2.6,NA,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec,NA,sec,-1.72E-08,sec,NA,NA
1557,1,1,Control,Unburned,7,High,"Wirth, C; Czimczik, CI; Schulze, ED",Beyond annual budgets: carbon flux at different temporal scales in fire-prone Siberian Scots pine forests,10.1034/j.1600-0889.2002.01343.x,Wildfire,Pinus sylvestris,BORF,Russia,"61.560837, 89.989351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,molC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,Unburned,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557_1,61.560837,89.989351,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,18.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,2,2,Control,Unburned,0.1,High,"Wirth, C; Czimczik, CI; Schulze, ED",Beyond annual budgets: carbon flux at different temporal scales in fire-prone Siberian Scots pine forests,10.1034/j.1600-0889.2002.01343.x,Wildfire,Pinus sylvestris,BORF,Russia,"61.560837, 89.989351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,molC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,Unburned,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557_2,61.560837,89.989351,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,7.3261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,3,3,Control,Unburned,2,High,"Wirth, C; Czimczik, CI; Schulze, ED",Beyond annual budgets: carbon flux at different temporal scales in fire-prone Siberian Scots pine forests,10.1034/j.1600-0889.2002.01343.x,Wildfire,Pinus sylvestris,BORF,Russia,"61.560837, 89.989351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,molC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,Unburned,NA,NA,NA,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557_3,61.560837,89.989351,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,29.6647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,1,4,Burn,Burned,7,High,"Wirth, C; Czimczik, CI; Schulze, ED",Beyond annual budgets: carbon flux at different temporal scales in fire-prone Siberian Scots pine forests,10.1034/j.1600-0889.2002.01343.x,Wildfire,Pinus sylvestris,BORF,Russia,"61.560837, 89.989351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,molC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557_4,61.560837,89.989351,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,5.5246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,2,5,Burn,Burned,0.1,High,"Wirth, C; Czimczik, CI; Schulze, ED",Beyond annual budgets: carbon flux at different temporal scales in fire-prone Siberian Scots pine forests,10.1034/j.1600-0889.2002.01343.x,Wildfire,Pinus sylvestris,BORF,Russia,"61.560837, 89.989351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,molC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557_5,61.560837,89.989351,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,3.7231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,3,6,Burn,Burned,2,High,"Wirth, C; Czimczik, CI; Schulze, ED",Beyond annual budgets: carbon flux at different temporal scales in fire-prone Siberian Scots pine forests,10.1034/j.1600-0889.2002.01343.x,Wildfire,Pinus sylvestris,BORF,Russia,"61.560837, 89.989351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,molC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,Burned,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557_6,61.560837,89.989351,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,18.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,1,1,Control,Control_ref,12,Mixed,"Wirth, C; Schulze, ED; Luhker, B; Grigoriev, S; Siry, M; Hardes, G; Ziegler, W; Backor, M; Bauer, G; Vygodskaya, NN",Fire and site type effects on the long-term carbon and nitrogen balance in pristine Siberian Scots pine forests,10.1023/A:1020813505203,NA,Pinus sylvestris-vaccinium,BORF,Russia,"61.560837, 89.989352",1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,molC_per_m2,NA,NA,NA,molC_per_m2,NA,molC_per_m2,molC_per_m2,NA,NA,NA,NA,NA,Control_ref,Control_ref,75,NA,NA,181.6,NA,NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559_1,61.560837,89.989352,Boreal Forests/Taiga,AlpineBorealForest,9.0075,NA,NA,NA,NA,NA,NA,21.81016,NA,NA,NA,4.22752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,2,2,Control,Control_ref,53,Mixed,"Wirth, C; Schulze, ED; Luhker, B; Grigoriev, S; Siry, M; Hardes, G; Ziegler, W; Backor, M; Bauer, G; Vygodskaya, NN",Fire and site type effects on the long-term carbon and nitrogen balance in pristine Siberian Scots pine forests,10.1023/A:1020813505203,NA,Pinus sylvestris-vaccinium,BORF,Russia,"61.560837, 89.989352",1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,molC_per_m2,NA,NA,NA,molC_per_m2,NA,molC_per_m2,molC_per_m2,NA,NA,NA,NA,NA,Control_ref,Control_ref,75,NA,NA,181.6,NA,NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559_2,61.560837,89.989352,Boreal Forests/Taiga,AlpineBorealForest,9.0075,NA,NA,NA,NA,NA,NA,21.81016,NA,NA,NA,4.22752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
